transaction_id,account_id,transaction_type,amount,transaction_date
10646,5891,Deposit,72500,2026-07-30
10647,6005,Deposit,43500,2026-07-30
10648,6228,Transfer,96500,2026-07-30
10649,6280,Deposit,45500,2026-07-30
10650,5244,Transfer,51000,2026-07-30
10651,5686,Withdrawal,57000,2026-07-30
10652,5753,Transfer,49500,2026-07-30
10653,6253,Withdrawal,95000,2026-07-30
10654,6337,Deposit,54500,2026-07-30
10655,5427,Withdrawal,14000,2026-07-30
10656,6127,Withdrawal,26500,2026-07-30
10657,5734,Deposit,35500,2026-07-30
10658,5138,Deposit,13500,2026-07-30
10659,6098,Transfer,51000,2026-07-30
10660,5740,Transfer,4000,2026-07-30
10661,6459,Deposit,43500,2026-07-30
10662,6058,Deposit,15000,2026-07-30
10663,5636,Withdrawal,16500,2026-07-30
10664,5647,Deposit,88000,2026-07-30
10665,5242,Transfer,93500,2026-07-30
10666,5092,Deposit,97500,2026-07-30
10667,5851,Withdrawal,79000,2026-07-30
10668,5016,Deposit,24500,2026-07-30
10669,5101,Withdrawal,22000,2026-07-30
10670,6032,Transfer,9500,2026-07-30
10671,5614,Withdrawal,98000,2026-07-30
10672,5242,Deposit,7000,2026-07-30
10673,5146,Transfer,95500,2026-07-30
10674,5817,Transfer,85500,2026-07-30
10675,5585,Transfer,71000,2026-07-30
10676,6403,Deposit,82500,2026-07-30
10677,5640,Transfer,46500,2026-07-30
10678,5107,Transfer,2500,2026-07-30
10679,5409,Deposit,46000,2026-07-30
10680,5465,Transfer,31500,2026-07-30
10681,5351,Deposit,49000,2026-07-30
10682,5419,Deposit,14000,2026-07-30
10683,5906,Deposit,6500,2026-07-30
10684,5561,Deposit,17500,2026-07-30
10685,5463,Transfer,14000,2026-07-30
10686,6112,Transfer,95000,2026-07-30
10687,5968,Deposit,18000,2026-07-30
10688,6431,Deposit,73500,2026-07-30
10689,5225,Deposit,51500,2026-07-30
10690,6062,Deposit,27000,2026-07-30
10691,6307,Withdrawal,50000,2026-07-30
10692,6280,Deposit,24500,2026-07-30
10693,5489,Transfer,53000,2026-07-30
10694,5565,Deposit,40500,2026-07-30
10695,5350,Withdrawal,57500,2026-07-30
10696,6369,Withdrawal,6500,2026-07-30
10697,5172,Deposit,60500,2026-07-30
10698,5023,Transfer,93500,2026-07-30
10699,6194,Transfer,64000,2026-07-30
10700,5793,Transfer,2000,2026-07-30
10701,5800,Transfer,65000,2026-07-30
10702,5579,Withdrawal,13000,2026-07-30
10703,5415,Transfer,84500,2026-07-30
10704,5673,Transfer,73000,2026-07-30
10705,5747,Withdrawal,19000,2026-07-30
10706,6153,Deposit,7500,2026-07-30
10707,5330,Transfer,50000,2026-07-30
10708,6215,Transfer,77000,2026-07-30
10709,6398,Withdrawal,88500,2026-07-30
10710,6340,Withdrawal,78000,2026-07-30
10711,5735,Withdrawal,66000,2026-07-30
10712,5911,Deposit,12500,2026-07-30
10713,6140,Transfer,60000,2026-07-30
10714,6210,Transfer,50000,2026-07-30
10715,6467,Transfer,37500,2026-07-30
10716,6315,Withdrawal,51000,2026-07-30
10717,5062,Withdrawal,32500,2026-07-30
10718,6409,Transfer,28000,2026-07-30
10719,5378,Transfer,75500,2026-07-30
10720,5430,Deposit,67000,2026-07-30
10721,6260,Deposit,25000,2026-07-30
10722,5312,Transfer,10000,2026-07-30
10723,5541,Deposit,88500,2026-07-30
10724,6171,Transfer,89500,2026-07-30
10725,5677,Deposit,55000,2026-07-30
10726,5411,Withdrawal,60500,2026-07-30
10727,6160,Deposit,40000,2026-07-30
10728,5881,Deposit,61500,2026-07-30
10729,5646,Transfer,28500,2026-07-30
10730,5553,Deposit,52000,2026-07-30
10731,5981,Transfer,72000,2026-07-30
10732,5016,Withdrawal,3000,2026-07-30
10733,6036,Transfer,75500,2026-07-30
10734,5129,Deposit,33000,2026-07-30
10735,5733,Withdrawal,89000,2026-07-30
10736,5151,Deposit,24000,2026-07-30
10737,5343,Deposit,3500,2026-07-30
10738,6359,Withdrawal,43000,2026-07-30
10739,5262,Deposit,85000,2026-07-30
10740,5771,Deposit,42000,2026-07-30
10741,6174,Withdrawal,98000,2026-07-30
10742,6077,Deposit,71500,2026-07-30
10743,5404,Transfer,58000,2026-07-30
10744,6070,Transfer,94500,2026-07-30
10745,6204,Transfer,33000,2026-07-30
10746,5779,Withdrawal,55500,2026-07-30
10747,6008,Deposit,17000,2026-07-30
10748,5400,Withdrawal,51500,2026-07-30
10749,6181,Deposit,79000,2026-07-30
10750,5316,Deposit,40000,2026-07-30
10751,5498,Deposit,98000,2026-07-30
10752,5025,Withdrawal,66000,2026-07-30
10753,5145,Transfer,31500,2026-07-30
10754,5194,Deposit,60500,2026-07-30
10755,5483,Deposit,28500,2026-07-30
10756,5390,Deposit,37000,2026-07-30
10757,6274,Deposit,26000,2026-07-30
10758,5233,Transfer,34500,2026-07-30
10759,5052,Withdrawal,74500,2026-07-30
10760,5320,Deposit,73000,2026-07-30
10761,5794,Deposit,74000,2026-07-30
10762,6333,Transfer,65500,2026-07-30
10763,5972,Deposit,64500,2026-07-30
10764,6359,Withdrawal,83500,2026-07-30
10765,5584,Withdrawal,70000,2026-07-30
10766,5593,Transfer,61500,2026-07-30
10767,6483,Transfer,56500,2026-07-30
10768,5647,Deposit,66000,2026-07-30
10769,5241,Deposit,49000,2026-07-30
10770,6426,Transfer,30000,2026-07-30
10771,5513,Deposit,70000,2026-07-30
10772,6452,Transfer,15000,2026-07-30
10773,6110,Transfer,39000,2026-07-30
10774,6349,Deposit,72000,2026-07-30
10775,6253,Transfer,61500,2026-07-30
10776,6234,Withdrawal,76000,2026-07-30
10777,5945,Deposit,58000,2026-07-30
10778,5231,Withdrawal,22000,2026-07-30
10779,5112,Withdrawal,12500,2026-07-30
10780,5166,Deposit,34500,2026-07-30
10781,5046,Transfer,55500,2026-07-30
10782,5548,Deposit,67000,2026-07-30
10783,5607,Withdrawal,56000,2026-07-30
10784,5834,Deposit,19000,2026-07-30
10785,5936,Transfer,60000,2026-07-30
10786,5763,Deposit,35500,2026-07-30
10787,5115,Withdrawal,77000,2026-07-30
10788,5816,Transfer,91000,2026-07-30
10789,6139,Transfer,63000,2026-07-30
10790,6446,Transfer,500,2026-07-30
10791,5777,Transfer,40000,2026-07-30
10792,6119,Transfer,75500,2026-07-30
10793,5434,Withdrawal,97000,2026-07-30
10794,6265,Withdrawal,29500,2026-07-30
10795,5898,Withdrawal,37500,2026-07-30
10796,5291,Deposit,92500,2026-07-30
10797,5658,Transfer,91000,2026-07-30
10798,6117,Transfer,18000,2026-07-30
10799,5481,Transfer,75500,2026-07-30
10800,5415,Withdrawal,74000,2026-07-30
10801,5320,Deposit,43500,2026-07-30
10802,6296,Deposit,82000,2026-07-30
10803,5154,Withdrawal,33500,2026-07-30
10804,6310,Deposit,92000,2026-07-30
10805,6035,Deposit,77000,2026-07-30
10806,5837,Transfer,87500,2026-07-30
10807,5962,Withdrawal,30500,2026-07-30
10808,5972,Deposit,13000,2026-07-30
10809,5037,Withdrawal,93500,2026-07-30
10810,5352,Deposit,48000,2026-07-30
10811,6125,Transfer,23000,2026-07-30
10812,5016,Withdrawal,58000,2026-07-30
10813,5559,Deposit,45500,2026-07-30
10814,5895,Transfer,44000,2026-07-30
10815,5053,Withdrawal,72000,2026-07-30
10816,5806,Withdrawal,86000,2026-07-30
10817,5630,Transfer,21500,2026-07-30
10818,6039,Withdrawal,23500,2026-07-30
10819,6389,Deposit,91500,2026-07-30
10820,5510,Deposit,34000,2026-07-30
10821,5627,Transfer,18500,2026-07-30
10822,6494,Transfer,45500,2026-07-30
10823,6200,Withdrawal,22000,2026-07-30
10824,5918,Transfer,77000,2026-07-30
10825,5994,Deposit,22500,2026-07-30
10826,5895,Deposit,10000,2026-07-30
10827,6329,Deposit,11500,2026-07-30
10828,5168,Deposit,15000,2026-07-30
10829,5745,Transfer,15000,2026-07-30
10830,6327,Withdrawal,67000,2026-07-30
10831,5332,Withdrawal,62000,2026-07-30
10832,6112,Deposit,47500,2026-07-30
10833,6125,Withdrawal,89500,2026-07-30
10834,5002,Withdrawal,55000,2026-07-30
10835,5379,Transfer,64000,2026-07-30
10836,5281,Deposit,41500,2026-07-30
10837,5070,Deposit,1500,2026-07-30
10838,6431,Transfer,89000,2026-07-30
10839,5571,Withdrawal,80000,2026-07-30
10840,5507,Withdrawal,11500,2026-07-30
10841,5105,Transfer,93000,2026-07-30
10842,5976,Transfer,99500,2026-07-30
10843,6088,Transfer,96000,2026-07-30
10844,5882,Transfer,18000,2026-07-30
10845,5412,Withdrawal,91000,2026-07-30
10846,5349,Withdrawal,14000,2026-07-30
10847,5797,Withdrawal,31500,2026-07-30
10848,5338,Withdrawal,73000,2026-07-30
10849,5298,Withdrawal,79500,2026-07-30
10850,5146,Transfer,10500,2026-07-30
10851,5277,Deposit,23500,2026-07-30
10852,6247,Deposit,1500,2026-07-30
10853,5216,Deposit,32000,2026-07-30
10854,6482,Deposit,33500,2026-07-30
10855,5362,Deposit,94500,2026-07-30
10856,6396,Transfer,67500,2026-07-30
10857,5341,Withdrawal,3500,2026-07-30
10858,5666,Transfer,5000,2026-07-30
10859,5523,Deposit,78500,2026-07-30
10860,5334,Withdrawal,48000,2026-07-30
10861,6179,Deposit,65000,2026-07-30
10862,5220,Deposit,49000,2026-07-30
10863,5524,Withdrawal,20000,2026-07-30
10864,5755,Deposit,76500,2026-07-30
10865,5729,Withdrawal,26500,2026-07-30
10866,5729,Transfer,22500,2026-07-30
10867,6070,Withdrawal,39000,2026-07-30
10868,5658,Deposit,89500,2026-07-30
10869,5067,Withdrawal,40000,2026-07-30
10870,5817,Deposit,36000,2026-07-30
10871,5712,Transfer,39000,2026-07-30
10872,5854,Withdrawal,59500,2026-07-30
10873,5765,Deposit,1500,2026-07-30
10874,5258,Transfer,65500,2026-07-30
10875,6439,Deposit,48500,2026-07-30
10876,5092,Deposit,91000,2026-07-30
10877,5219,Transfer,59000,2026-07-30
10878,5591,Withdrawal,77000,2026-07-30
10879,6468,Withdrawal,2000,2026-07-30
10880,6220,Transfer,61000,2026-07-30
10881,6195,Withdrawal,9500,2026-07-30
10882,6417,Deposit,60500,2026-07-30
10883,6136,Withdrawal,55000,2026-07-30
10884,5350,Transfer,10500,2026-07-30
10885,5361,Transfer,34000,2026-07-30
10886,5746,Deposit,61000,2026-07-30
10887,5912,Deposit,44000,2026-07-30
10888,5201,Withdrawal,92500,2026-07-30
10889,5885,Transfer,65500,2026-07-30
10890,5240,Withdrawal,89500,2026-07-30
10891,5957,Withdrawal,14500,2026-07-30
10892,5667,Transfer,56000,2026-07-30
10893,5975,Deposit,14000,2026-07-30
10894,5664,Transfer,89000,2026-07-30
10895,5657,Deposit,40000,2026-07-30
10896,6157,Withdrawal,73500,2026-07-30
10897,5876,Withdrawal,94500,2026-07-30
10898,5830,Withdrawal,24000,2026-07-30
10899,5983,Withdrawal,20500,2026-07-30
10900,5985,Deposit,82500,2026-07-30
10901,5824,Deposit,16500,2026-07-30
10902,6262,Withdrawal,15000,2026-07-30
10903,6080,Deposit,60500,2026-07-30
10904,6440,Transfer,16500,2026-07-30
10905,6088,Deposit,4500,2026-07-30
10906,5956,Deposit,86000,2026-07-30
10907,5684,Deposit,7500,2026-07-30
10908,5407,Deposit,4000,2026-07-30
10909,5609,Withdrawal,76500,2026-07-30
10910,5947,Transfer,11500,2026-07-30
10911,5810,Withdrawal,71000,2026-07-30
10912,5066,Transfer,50000,2026-07-30
10913,5804,Withdrawal,73000,2026-07-30
10914,5984,Deposit,21000,2026-07-30
10915,6059,Withdrawal,71000,2026-07-30
10916,5749,Transfer,70500,2026-07-30
10917,6030,Withdrawal,35500,2026-07-30
10918,5465,Transfer,54000,2026-07-30
10919,5721,Transfer,95000,2026-07-30
10920,6466,Deposit,99500,2026-07-30
10921,6309,Withdrawal,57000,2026-07-30
10922,5752,Withdrawal,26500,2026-07-30
10923,5618,Deposit,90500,2026-07-30
10924,6428,Withdrawal,66000,2026-07-30
10925,6065,Withdrawal,5000,2026-07-30
10926,5676,Deposit,94000,2026-07-30
10927,6457,Transfer,6500,2026-07-30
10928,6137,Transfer,13500,2026-07-30
10929,5551,Withdrawal,79000,2026-07-30
10930,6017,Transfer,79500,2026-07-30
10931,5997,Transfer,88500,2026-07-30
10932,5059,Transfer,16000,2026-07-30
10933,5970,Transfer,3000,2026-07-30
10934,6111,Deposit,30500,2026-07-30
10935,6240,Withdrawal,95500,2026-07-30
10936,6104,Deposit,48000,2026-07-30
10937,5391,Deposit,78000,2026-07-30
10938,6224,Transfer,94500,2026-07-30
10939,5223,Transfer,71000,2026-07-30
10940,5242,Deposit,83500,2026-07-30
10941,6144,Withdrawal,7000,2026-07-30
10942,5241,Transfer,48500,2026-07-30
10943,5518,Transfer,2000,2026-07-30
10944,5404,Withdrawal,87000,2026-07-30
10945,5494,Transfer,26000,2026-07-30
10946,5148,Withdrawal,95500,2026-07-30
10947,5022,Transfer,3500,2026-07-30
10948,5871,Deposit,22000,2026-07-30
10949,5855,Deposit,93000,2026-07-30
10950,5285,Transfer,70000,2026-07-30
10951,5712,Withdrawal,57000,2026-07-30
10952,5489,Withdrawal,85500,2026-07-30
10953,5221,Withdrawal,15500,2026-07-30
10954,5590,Transfer,34000,2026-07-30
10955,5407,Deposit,81000,2026-07-30
10956,5315,Transfer,15000,2026-07-30
10957,6064,Transfer,10500,2026-07-30
10958,5207,Deposit,500,2026-07-30
10959,5725,Withdrawal,18000,2026-07-30
10960,5707,Transfer,22500,2026-07-30
10961,5983,Transfer,74000,2026-07-30
10962,5802,Transfer,6000,2026-07-30
10963,5662,Transfer,500,2026-07-30
10964,6109,Transfer,51000,2026-07-30
10965,5619,Withdrawal,21000,2026-07-30
10966,5473,Transfer,74000,2026-07-30
10967,5269,Withdrawal,7000,2026-07-30
10968,6360,Transfer,98500,2026-07-30
10969,5273,Withdrawal,11000,2026-07-30
10970,5241,Deposit,32500,2026-07-30
10971,5333,Withdrawal,29000,2026-07-30
10972,5196,Transfer,9000,2026-07-30
10973,5108,Deposit,9000,2026-07-30
10974,6387,Deposit,29500,2026-07-30
10975,6161,Withdrawal,62000,2026-07-30
10976,5677,Deposit,68000,2026-07-30
10977,6276,Transfer,67000,2026-07-30
10978,5706,Withdrawal,53000,2026-07-30
10979,5574,Transfer,86500,2026-07-30
10980,5718,Transfer,51000,2026-07-30
10981,5358,Deposit,92500,2026-07-30
10982,5634,Transfer,59000,2026-07-30
10983,5921,Transfer,34000,2026-07-30
10984,6036,Transfer,35500,2026-07-30
10985,5227,Withdrawal,80500,2026-07-30
10986,6167,Deposit,24500,2026-07-30
10987,5005,Deposit,3500,2026-07-30
10988,5349,Deposit,5000,2026-07-30
10989,5842,Withdrawal,44500,2026-07-30
10990,5488,Withdrawal,28500,2026-07-30
10991,5431,Transfer,93500,2026-07-30
10992,6072,Deposit,40500,2026-07-30
10993,5885,Transfer,68500,2026-07-30
10994,5126,Withdrawal,30500,2026-07-30
10995,5798,Withdrawal,68500,2026-07-30
10996,5808,Transfer,29000,2026-07-30
10997,5106,Transfer,90500,2026-07-30
10998,5843,Transfer,51000,2026-07-30
10999,6446,Deposit,79500,2026-07-30
11000,6225,Deposit,19500,2026-07-30
11001,5762,Withdrawal,94000,2026-07-30
11002,5469,Transfer,50500,2026-07-30
11003,5717,Deposit,38500,2026-07-30
11004,5175,Deposit,48000,2026-07-30
11005,5681,Transfer,50000,2026-07-30
11006,5793,Withdrawal,1000,2026-07-30
11007,6150,Deposit,49500,2026-07-30
11008,5918,Transfer,90500,2026-07-30
11009,6212,Withdrawal,12000,2026-07-30
11010,6212,Withdrawal,82000,2026-07-30
11011,5105,Transfer,25000,2026-07-30
11012,6271,Deposit,42500,2026-07-30
11013,5873,Transfer,40000,2026-07-30
11014,5308,Withdrawal,38500,2026-07-30
11015,5218,Deposit,52000,2026-07-30
11016,5062,Withdrawal,69000,2026-07-30
11017,5915,Withdrawal,70500,2026-07-30
11018,5903,Transfer,41500,2026-07-30
11019,5397,Transfer,44000,2026-07-30
11020,5987,Deposit,97500,2026-07-30
11021,5737,Deposit,96000,2026-07-30
11022,5114,Withdrawal,9500,2026-07-30
11023,6379,Deposit,78000,2026-07-30
11024,5331,Withdrawal,65000,2026-07-30
11025,5295,Deposit,10500,2026-07-30
11026,6277,Deposit,58500,2026-07-30
11027,5512,Withdrawal,27000,2026-07-30
11028,6409,Deposit,19500,2026-07-30
11029,5541,Deposit,73500,2026-07-30
11030,6068,Withdrawal,89500,2026-07-30
11031,6254,Transfer,53000,2026-07-30
11032,5705,Deposit,29000,2026-07-30
11033,6117,Deposit,4000,2026-07-30
11034,6392,Transfer,90000,2026-07-30
11035,5348,Deposit,41500,2026-07-30
11036,6389,Withdrawal,72500,2026-07-30
11037,5962,Deposit,90000,2026-07-30
11038,5411,Transfer,81500,2026-07-30
11039,6225,Withdrawal,43000,2026-07-30
11040,5411,Deposit,93000,2026-07-30
11041,6343,Deposit,19000,2026-07-30
11042,5996,Deposit,12000,2026-07-30
11043,6024,Deposit,36500,2026-07-30
11044,5893,Deposit,97000,2026-07-30
11045,6052,Deposit,73500,2026-07-30
11046,6180,Deposit,89000,2026-07-30
11047,5438,Deposit,65000,2026-07-30
11048,5243,Transfer,33000,2026-07-30
11049,5391,Withdrawal,52000,2026-07-30
11050,5669,Withdrawal,50500,2026-07-30
11051,5685,Withdrawal,94000,2026-07-30
11052,6125,Deposit,44000,2026-07-30
11053,5188,Deposit,45000,2026-07-30
11054,5727,Deposit,26500,2026-07-30
11055,6312,Deposit,30500,2026-07-30
11056,6205,Withdrawal,83500,2026-07-30
11057,5272,Withdrawal,12000,2026-07-30
11058,5746,Deposit,51500,2026-07-30
11059,5646,Transfer,61000,2026-07-30
11060,6341,Transfer,45500,2026-07-30
11061,5252,Withdrawal,30500,2026-07-30
11062,6410,Transfer,83000,2026-07-30
11063,5804,Deposit,38500,2026-07-30
11064,6023,Transfer,26500,2026-07-30
11065,6117,Withdrawal,84500,2026-07-30
11066,5640,Transfer,86000,2026-07-30
11067,5678,Deposit,14500,2026-07-30
11068,5201,Withdrawal,52000,2026-07-30
11069,6397,Withdrawal,21000,2026-07-30
11070,5789,Deposit,20500,2026-07-30
11071,6409,Deposit,24500,2026-07-30
11072,6486,Deposit,77500,2026-07-30
11073,5085,Transfer,95500,2026-07-30
11074,5013,Deposit,16500,2026-07-30
11075,5080,Transfer,12500,2026-07-30
11076,5106,Deposit,63000,2026-07-30
11077,6000,Withdrawal,42000,2026-07-30
11078,5819,Withdrawal,63500,2026-07-30
11079,5442,Withdrawal,30500,2026-07-30
11080,5286,Withdrawal,88000,2026-07-30
11081,5273,Withdrawal,49500,2026-07-30
11082,6482,Withdrawal,71000,2026-07-30
11083,5217,Transfer,49000,2026-07-30
11084,5081,Withdrawal,88000,2026-07-30
11085,5768,Transfer,65000,2026-07-30
11086,6350,Transfer,76000,2026-07-30
11087,5832,Transfer,87500,2026-07-30
11088,6235,Deposit,74000,2026-07-30
11089,6137,Transfer,73500,2026-07-30
11090,5284,Transfer,14500,2026-07-30
11091,6247,Deposit,93000,2026-07-30
11092,6303,Transfer,47000,2026-07-30
11093,6291,Transfer,95000,2026-07-30
11094,5597,Withdrawal,50000,2026-07-30
11095,6425,Withdrawal,78500,2026-07-30
11096,5089,Withdrawal,78000,2026-07-30
11097,6347,Transfer,93000,2026-07-30
11098,6078,Withdrawal,60500,2026-07-30
11099,5907,Transfer,68000,2026-07-30
11100,5506,Deposit,19500,2026-07-30
11101,5539,Withdrawal,80000,2026-07-30
11102,6082,Transfer,39500,2026-07-30
11103,5177,Transfer,45500,2026-07-30
11104,5882,Transfer,76500,2026-07-30
11105,6350,Transfer,93500,2026-07-30
11106,5726,Withdrawal,40500,2026-07-30
11107,5028,Transfer,69000,2026-07-30
11108,5286,Withdrawal,86500,2026-07-30
11109,5866,Deposit,55500,2026-07-30
11110,5958,Deposit,9000,2026-07-30
11111,6018,Withdrawal,61000,2026-07-30
11112,5184,Transfer,89000,2026-07-30
11113,5640,Deposit,37000,2026-07-30
11114,5512,Deposit,5000,2026-07-30
11115,5638,Deposit,66000,2026-07-30
11116,5397,Transfer,36500,2026-07-30
11117,6365,Withdrawal,7000,2026-07-30
11118,5143,Deposit,10500,2026-07-30
11119,5396,Withdrawal,1500,2026-07-30
11120,5059,Transfer,78500,2026-07-30
11121,5185,Deposit,30000,2026-07-30
11122,5697,Transfer,7500,2026-07-30
11123,6349,Deposit,87000,2026-07-30
11124,5744,Withdrawal,68000,2026-07-30
11125,5133,Transfer,56000,2026-07-30
11126,5395,Withdrawal,27500,2026-07-30
11127,5940,Withdrawal,94500,2026-07-30
11128,5827,Withdrawal,99500,2026-07-30
11129,5858,Transfer,98000,2026-07-30
11130,5707,Transfer,66000,2026-07-30
11131,5617,Deposit,58500,2026-07-30
11132,6455,Withdrawal,22500,2026-07-30
11133,5194,Withdrawal,76500,2026-07-30
11134,5242,Transfer,55500,2026-07-30
11135,5746,Withdrawal,49000,2026-07-30
11136,5799,Withdrawal,27000,2026-07-30
11137,5053,Withdrawal,70500,2026-07-30
11138,6475,Transfer,68000,2026-07-30
11139,6293,Transfer,41500,2026-07-30
11140,5343,Deposit,68500,2026-07-30
11141,5213,Withdrawal,71000,2026-07-30
11142,5411,Withdrawal,51000,2026-07-30
11143,5629,Withdrawal,5500,2026-07-30
11144,5391,Transfer,35500,2026-07-30
11145,5580,Withdrawal,31500,2026-07-30
11146,5005,Transfer,8500,2026-07-30
11147,5892,Withdrawal,25500,2026-07-30
11148,5708,Deposit,31000,2026-07-30
11149,5484,Withdrawal,49500,2026-07-30
11150,5981,Withdrawal,65500,2026-07-30
11151,5866,Deposit,100000,2026-07-30
11152,5276,Withdrawal,93500,2026-07-30
11153,5171,Withdrawal,93500,2026-07-30
11154,5845,Transfer,58000,2026-07-30
11155,5104,Withdrawal,62500,2026-07-30
11156,6146,Transfer,7000,2026-07-30
11157,5054,Deposit,22000,2026-07-30
11158,5828,Deposit,53500,2026-07-30
11159,5745,Transfer,43000,2026-07-30
11160,5365,Withdrawal,52000,2026-07-30
11161,5825,Transfer,18000,2026-07-30
11162,5892,Withdrawal,81000,2026-07-30
11163,6189,Withdrawal,79000,2026-07-30
11164,5418,Withdrawal,40500,2026-07-30
11165,6069,Withdrawal,82000,2026-07-30
11166,6415,Deposit,73500,2026-07-30
11167,6457,Deposit,8500,2026-07-30
11168,5424,Withdrawal,39000,2026-07-30
11169,5636,Deposit,30500,2026-07-30
11170,6243,Deposit,4000,2026-07-30
11171,5704,Transfer,84000,2026-07-30
11172,5012,Deposit,38500,2026-07-30
11173,5305,Transfer,68500,2026-07-30
11174,5809,Withdrawal,47500,2026-07-30
11175,5337,Deposit,72500,2026-07-30
11176,5195,Transfer,16000,2026-07-30
11177,5557,Deposit,8000,2026-07-30
11178,5876,Transfer,97000,2026-07-30
11179,5097,Transfer,99500,2026-07-30
11180,5093,Withdrawal,45000,2026-07-30
11181,5949,Withdrawal,48500,2026-07-30
11182,6075,Transfer,49000,2026-07-30
11183,5999,Transfer,4500,2026-07-30
11184,6343,Withdrawal,54500,2026-07-30
11185,5399,Withdrawal,500,2026-07-30
11186,5837,Transfer,57500,2026-07-30
11187,5564,Withdrawal,45000,2026-07-30
11188,6173,Transfer,33000,2026-07-30
11189,5819,Transfer,14500,2026-07-30
11190,5315,Withdrawal,88500,2026-07-30
11191,6441,Deposit,25500,2026-07-30
11192,5812,Deposit,3500,2026-07-30
11193,6347,Withdrawal,31000,2026-07-30
11194,5293,Deposit,91000,2026-07-30
11195,5970,Withdrawal,60500,2026-07-30
11196,5407,Withdrawal,18500,2026-07-30
11197,6274,Withdrawal,4000,2026-07-30
11198,5431,Transfer,10000,2026-07-30
11199,6265,Withdrawal,55500,2026-07-30
11200,6253,Withdrawal,65000,2026-07-30
11201,5942,Transfer,1500,2026-07-30
11202,5823,Withdrawal,30500,2026-07-30
11203,6126,Deposit,31000,2026-07-30
11204,6480,Withdrawal,40500,2026-07-30
11205,5480,Deposit,78000,2026-07-30
11206,5063,Transfer,92000,2026-07-30
11207,5871,Deposit,21000,2026-07-30
11208,5209,Transfer,44500,2026-07-30
